host_id,neighbourhood_group,price,latitude,longitude
27506975,Brooklyn,90,40.70553,-73.94267
35648363,Brooklyn,250,40.69183,-73.99202
16098958,Manhattan,290,40.76273,-73.98397
73373504,Manhattan,180,40.74068,-74.00295
10238963,Brooklyn,95,40.62652,-74.0196
96996010,Manhattan,205,40.74698,-73.97218
37694131,Brooklyn,87,40.65737,-73.94607
30283594,Manhattan,379,40.76253,-73.99803
64205687,Manhattan,69,40.76297,-73.98888
30116728,Manhattan,125,40.78324,-73.95149
99108929,Queens,30,40.73707,-73.92082
25010766,Brooklyn,150,40.68998,-73.93058
37579015,Manhattan,98,40.75689,-73.99315
1475812,Manhattan,130,40.72104,-73.99498
60437472,Queens,122,40.76491,-73.82561
41393276,Brooklyn,40,40.64083,-73.96436
11304670,Brooklyn,29,40.66469,-73.95125
99139601,Bronx,100,40.81201,-73.90823
32545798,Brooklyn,90,40.7146,-73.96321
22789212,Queens,99,40.74965,-73.94019
640117,Brooklyn,350,40.70997,-73.9624
48909179,Manhattan,49,40.82834,-73.9496
58254001,Manhattan,80,40.80185,-73.96807
99205045,Bronx,60,40.88283,-73.89326
99202586,Staten Island,79,40.63135,-74.13023
26073602,Manhattan,145,40.79575,-73.94817
26495690,Brooklyn,90,40.67141,-73.92643
99235017,Brooklyn,138,40.6471,-74.0075
44350279,Manhattan,90,40.73352,-73.9873
4047395,Brooklyn,95,40.68572,-73.96627
21105084,Manhattan,65,40.81674,-73.95292
12063606,Brooklyn,90,40.67747,-73.9466
92708653,Brooklyn,130,40.68906,-73.93675
1419062,Brooklyn,70,40.66149,-73.94278
35095754,Brooklyn,115,40.67668,-74.01252
46322461,Brooklyn,100,40.71996,-73.95767
99274925,Brooklyn,40,40.6179,-74.03282
71176935,Queens,33,40.69015,-73.8297
82854298,Queens,39,40.69837,-73.74255
34687918,Manhattan,120,40.79284,-73.96858
13069275,Manhattan,75,40.82245,-73.95675
99346083,Queens,125,40.70811,-73.74103
15858985,Brooklyn,140,40.68852,-73.9499
36861300,Brooklyn,70,40.6998,-73.92167
20534715,Brooklyn,250,40.71434,-73.96085
99392252,Brooklyn,65,40.69115,-73.94526
1093220,Brooklyn,40,40.70435,-73.92552
99392252,Brooklyn,50,40.69143,-73.94302
25673940,Queens,78,40.74422,-73.95432
99392252,Brooklyn,50,40.69349,-73.94439
75458625,Queens,72,40.74693,-73.91896
75458625,Queens,108,40.74777,-73.91685
75458625,Queens,108,40.74795,-73.91744
10711869,Brooklyn,170,40.69211,-73.99092
90860,Brooklyn,125,40.68271,-73.92991
99434002,Manhattan,149,40.7246,-73.97877
19977987,Brooklyn,125,40.70051,-73.93909
31627488,Brooklyn,70,40.71923,-73.94258
7765138,Manhattan,120,40.78057,-73.95734
14010411,Brooklyn,149,40.67419,-73.96423
31747645,Brooklyn,90,40.68548,-73.96288
31661494,Manhattan,150,40.74817,-73.97595
390117,Manhattan,250,40.73142,-74.01
728477,Manhattan,375,40.72274,-74.00807
9293730,Manhattan,95,40.78815,-73.9436
52950465,Manhattan,129,40.75315,-73.97253
26943880,Brooklyn,80,40.71529,-73.94532
4579626,Brooklyn,45,40.67633,-73.9793
3250450,Manhattan,53,40.78895,-73.96754
61391963,Manhattan,125,40.75592,-73.96891
95459395,Manhattan,534,40.7624,-73.99915
28786801,Brooklyn,65,40.70268,-73.9265
95459395,Manhattan,534,40.76038,-73.99951
95459395,Manhattan,534,40.76212,-73.99756
95459395,Manhattan,534,40.76188,-73.99806
95459395,Manhattan,534,40.76173,-73.99937
23895443,Manhattan,99,40.81545,-73.95806
95459395,Manhattan,748,40.7619,-73.99896
95459395,Manhattan,748,40.76045,-73.99929
7529823,Brooklyn,45,40.67453,-73.94537
99552750,Manhattan,190,40.76346,-73.96684
72596124,Queens,80,40.74912,-73.88667
19338842,Queens,125,40.77508,-73.91231
95459395,Manhattan,748,40.76053,-73.99809
6218023,Brooklyn,99,40.67749,-73.94386
39461895,Manhattan,229,40.72021,-73.99592
32052000,Brooklyn,55,40.57821,-73.94122
99539943,Manhattan,189,40.74828,-73.98401
99629743,Brooklyn,449,40.68769,-73.96604
16098958,Manhattan,202,40.76702,-73.98741
99643776,Manhattan,250,40.71806,-73.99351
49519202,Manhattan,85,40.72576,-74.00381
43718548,Manhattan,52,40.8622,-73.93349
99651727,Bronx,120,40.81072,-73.92349
10703290,Manhattan,90,40.77344,-73.94911
39837217,Brooklyn,74,40.70012,-73.93775
99665419,Manhattan,75,40.72391,-74.00658
62644193,Brooklyn,70,40.64335,-73.92981
1486872,Brooklyn,147,40.66881,-73.99178
30047867,Brooklyn,50,40.68707,-73.94437
24634123,Manhattan,250,40.72978,-73.98584
2276763,Manhattan,40,40.81678,-73.93836
1098809,Manhattan,200,40.74244,-73.99781
10966079,Brooklyn,80,40.70915,-73.96102
42328181,Brooklyn,100,40.71969,-73.94135
8338942,Manhattan,65,40.72228,-73.99582
90771408,Brooklyn,70,40.66565,-73.99172
96148809,Brooklyn,150,40.68227,-73.93479
96595601,Manhattan,135,40.75966,-73.96313
99804239,Queens,51,40.74262,-73.87907
99865195,Manhattan,335,40.79772,-73.96213
8940513,Brooklyn,198,40.67148,-73.97479
94945743,Manhattan,120,40.71546,-73.98907
98726662,Brooklyn,39,40.60983,-73.95887
7453255,Manhattan,51,40.73199,-73.98956
94100727,Queens,87,40.69426,-73.8964
30380688,Brooklyn,145,40.68502,-73.90883
6051934,Staten Island,80,40.56933,-74.09493
6119933,Brooklyn,90,40.70908,-73.96146
5503249,Brooklyn,125,40.68127,-73.92686
59909443,Brooklyn,75,40.67764,-73.92241
27443229,Manhattan,140,40.7161,-73.99828
74442807,Brooklyn,2000,40.69477,-73.92611
84141567,Queens,75,40.73577,-73.89981
39890192,Manhattan,150,40.76406,-73.98868
37082109,Brooklyn,90,40.62413,-74.03085
99392252,Brooklyn,61,40.69172,-73.94446
11845677,Brooklyn,160,40.68229,-73.96154
24880134,Brooklyn,69,40.67915,-73.96923
14482375,Brooklyn,199,40.72214,-73.94345
100718,Brooklyn,95,40.69278,-73.965
97521826,Brooklyn,120,40.68816,-73.95791
53301314,Manhattan,200,40.80832,-73.93889
6521189,Brooklyn,190,40.70953,-73.96445
20915650,Manhattan,65,40.79324,-73.94037
100107219,Brooklyn,160,40.6854,-73.94614
100113704,Manhattan,235,40.76443,-73.96603
84562269,Queens,35,40.71935,-73.75383
2500106,Brooklyn,65,40.68908,-73.9678
14676072,Manhattan,180,40.73626,-73.98104
100128949,Queens,55,40.74364,-73.94676
100182541,Brooklyn,50,40.73577,-73.95118
24297098,Manhattan,100,40.71807,-74.00215
100197679,Manhattan,195,40.74768,-73.98723
100202479,Brooklyn,100,40.68642,-73.92864
7149725,Brooklyn,185,40.70236,-73.92232
23955743,Brooklyn,135,40.67879,-73.97438
8598491,Manhattan,175,40.72275,-73.97598
40991179,Brooklyn,345,40.72022,-73.95814
12214869,Brooklyn,275,40.63766,-73.96611
437960,Manhattan,230,40.76135,-73.96645
12126100,Brooklyn,85,40.71538,-73.94712
10608644,Brooklyn,130,40.68526,-73.94099
6588016,Queens,79,40.76112,-73.92631
37907767,Manhattan,110,40.7673,-73.96043
96424121,Queens,63,40.7036,-73.76637
55948559,Bronx,35,40.86663,-73.84139
66602200,Brooklyn,100,40.67688,-73.97602
80379,Manhattan,120,40.7359,-74.00191
39476034,Queens,159,40.67203,-73.76711
100401692,Brooklyn,90,40.6393,-73.9472
100421535,Manhattan,350,40.72524,-74.00218
51779729,Brooklyn,140,40.71721,-73.95965
8962305,Manhattan,90,40.71214,-73.98955
76104209,Manhattan,487,40.74476,-73.99266
17301301,Brooklyn,110,40.70981,-73.94239
76104209,Manhattan,300,40.74633,-73.99201
1427352,Brooklyn,40,40.69098,-73.92622
2456412,Brooklyn,200,40.71524,-73.96229
97536353,Queens,60,40.59055,-73.79281
1781401,Brooklyn,155,40.68714,-73.93443
15055897,Brooklyn,75,40.69043,-73.96736
82854298,Queens,47,40.69857,-73.74225
263882,Brooklyn,139,40.68084,-73.91116
68787921,Brooklyn,39,40.68817,-73.92319
515095,Brooklyn,79,40.67855,-74.00075
62605071,Brooklyn,95,40.57505,-74.00161
100586983,Brooklyn,93,40.66733,-73.88348
24346282,Brooklyn,71,40.67729,-73.98122
96101938,Brooklyn,88,40.69636,-73.92482
78276061,Brooklyn,55,40.61863,-73.93183
74815132,Manhattan,115,40.78825,-73.97231
19313463,Brooklyn,75,40.65136,-73.9746
5598880,Manhattan,135,40.79985,-73.96138
23744032,Manhattan,209,40.7365,-73.99751
95623010,Manhattan,185,40.7762,-73.97944
6433320,Brooklyn,40,40.69907,-73.92115
52894477,Brooklyn,48,40.67033,-73.96161
76104209,Manhattan,154,40.761,-73.9615
100721907,Manhattan,78,40.74929,-73.99658
76104209,Manhattan,163,40.75954,-73.96099
100746171,Manhattan,129,40.72515,-73.9839
100757200,Brooklyn,126,40.63461,-74.02451
42986446,Brooklyn,229,40.69136,-73.92803
43227390,Manhattan,110,40.72216,-73.97806
9329143,Manhattan,170,40.79931,-73.94196
84841205,Queens,55,40.76227,-73.92316
1327518,Brooklyn,40,40.69061,-73.91348
17328624,Brooklyn,200,40.65731,-73.94693
4808861,Manhattan,125,40.75622,-73.96768
16641743,Manhattan,140,40.72952,-73.98388
15353668,Manhattan,144,40.75228,-73.97186
100829279,Manhattan,210,40.76195,-73.97148
87393824,Queens,65,40.71245,-73.79806
76667674,Manhattan,186,40.76397,-73.96245
3270460,Brooklyn,100,40.6609,-73.95865
11742138,Brooklyn,250,40.63667,-73.96705
72029809,Brooklyn,89,40.69364,-73.93303
98235552,Manhattan,60,40.82364,-73.9533
8712217,Brooklyn,200,40.72667,-73.95221
531006,Manhattan,180,40.79039,-73.96789
100970583,Queens,50,40.68774,-73.8593
18727732,Brooklyn,160,40.71783,-73.94104
100971588,Bronx,75,40.83844,-73.92489
80262218,Manhattan,145,40.77117,-73.95599
57125089,Brooklyn,119,40.68118,-73.91107
14422390,Queens,49,40.76625,-73.93295
36743809,Brooklyn,300,40.71443,-73.94153
1475812,Manhattan,140,40.71995,-73.99461
432149,Brooklyn,98,40.69905,-73.94451
8977158,Brooklyn,199,40.68321,-73.99681
62256292,Brooklyn,125,40.6804,-73.93648
1475015,Manhattan,95,40.75105,-73.97045
21640001,Queens,95,40.7184,-73.86015
20691787,Brooklyn,60,40.72482,-73.95408
68094795,Manhattan,249,40.76754,-73.96166
48498971,Brooklyn,160,40.67741,-73.95386
101131690,Manhattan,175,40.75751,-73.99401
101131904,Manhattan,40,40.83124,-73.94501
844442,Brooklyn,115,40.70758,-73.94197
2305944,Brooklyn,79,40.66082,-73.94532
22067387,Manhattan,236,40.7385,-73.98782
86408170,Manhattan,120,40.74368,-73.99825
19282734,Brooklyn,120,40.68134,-73.92226
8832456,Brooklyn,54,40.64381,-73.97018
8164085,Queens,56,40.69692,-73.90008
30653537,Manhattan,60,40.78941,-73.94881
22963797,Brooklyn,90,40.71089,-73.96627
2394687,Brooklyn,260,40.70005,-73.95101
62641421,Manhattan,125,40.7754,-73.95236
101262037,Queens,65,40.75378,-73.93449
99145869,Brooklyn,120,40.71822,-73.95134
11262790,Brooklyn,55,40.72474,-73.94859
3137269,Brooklyn,130,40.67587,-73.93175
101276529,Queens,96,40.75558,-73.83343
1314045,Brooklyn,109,40.71361,-73.94804
1314045,Brooklyn,99,40.71326,-73.94947
48282875,Brooklyn,55,40.70604,-73.94307
97186572,Manhattan,300,40.73088,-74.00378
19153021,Manhattan,220,40.78982,-73.94263
59962617,Manhattan,155,40.72635,-73.98578
20414163,Manhattan,133,40.81102,-73.94712
57812046,Brooklyn,180,40.64008,-73.96579
62413233,Brooklyn,135,40.67718,-73.91405
101378990,Manhattan,179,40.74634,-73.98704
26504092,Manhattan,100,40.81407,-73.95092
34061867,Manhattan,100,40.77079,-73.95922
9864136,Brooklyn,45,40.68602,-73.91522
1446988,Manhattan,250,40.73281,-73.98686
16098958,Manhattan,180,40.74461,-73.97216
1407676,Brooklyn,350,40.71623,-73.95777
2134232,Manhattan,95,40.71916,-74.01177
78832142,Manhattan,218,40.77851,-73.94985
101435219,Brooklyn,176,40.69226,-73.93458
50145118,Manhattan,89,40.8091,-73.94241
10773304,Manhattan,160,40.71983,-73.98196
101113595,Brooklyn,89,40.68012,-73.93862
101493347,Bronx,79,40.89121,-73.85131
37447483,Manhattan,70,40.80102,-73.95401
8615868,Brooklyn,100,40.67829,-73.97891
4075380,Brooklyn,150,40.71551,-73.96356
7728010,Brooklyn,63,40.69117,-73.95876
34875504,Brooklyn,63,40.68992,-73.90951
18192996,Queens,55,40.7785,-73.91693
22118802,Brooklyn,90,40.7007,-73.92359
101529107,Brooklyn,164,40.71124,-73.96451
74782658,Queens,40,40.70075,-73.88743
14521207,Brooklyn,250,40.72831,-73.95634
101550977,Manhattan,95,40.70488,-74.00744
101550977,Manhattan,90,40.70602,-74.00891
25685076,Brooklyn,111,40.63725,-73.97345
101557399,Brooklyn,120,40.6418,-73.93947
34331702,Brooklyn,95,40.68887,-73.92903
69652097,Manhattan,175,40.80131,-73.97114
101569412,Manhattan,100,40.78918,-73.94652
39668851,Brooklyn,100,40.68338,-73.95075
909710,Brooklyn,49,40.70634,-73.95338
101604346,Brooklyn,116,40.63447,-74.02455
15600805,Manhattan,265,40.73975,-73.99848
148108,Manhattan,333,40.72297,-73.98946
101632253,Manhattan,100,40.78857,-73.94952
101643312,Queens,320,40.72816,-73.73874
16098958,Manhattan,155,40.76258,-73.98575
3398280,Brooklyn,65,40.65776,-73.96174
101643312,Queens,149,40.72828,-73.73542
2908180,Manhattan,125,40.7898,-73.94213
57109253,Brooklyn,70,40.71365,-73.96232
101653570,Brooklyn,59,40.68955,-73.95117
8076786,Brooklyn,89,40.65888,-74.00044
101653570,Brooklyn,59,40.68908,-73.95545
85726670,Manhattan,150,40.77043,-73.95557
96098402,Manhattan,369,40.75365,-73.97151
17043144,Brooklyn,55,40.70018,-73.93858
83246395,Manhattan,150,40.75764,-73.98963
44706272,Brooklyn,45,40.70835,-73.955
101712494,Queens,55,40.67126,-73.72982
101712494,Queens,55,40.67104,-73.73006
8881924,Manhattan,196,40.71819,-73.99786
11075539,Brooklyn,69,40.69688,-73.93396
25851147,Manhattan,65,40.81736,-73.95294
6109872,Manhattan,100,40.7209,-73.98428
51830483,Manhattan,92,40.76028,-73.98846
5321130,Brooklyn,365,40.68915,-73.95245
101772343,Brooklyn,136,40.71585,-73.95325
1515114,Manhattan,300,40.72503,-73.97851
18314550,Brooklyn,175,40.66451,-73.99342
87370616,Bronx,80,40.82006,-73.90332
3033622,Brooklyn,90,40.65237,-73.97365
3484474,Brooklyn,150,40.68561,-73.95431
12210788,Manhattan,119,40.79516,-73.96813
24867105,Queens,75,40.77176,-73.90885
903086,Manhattan,99,40.71206,-73.98824
9718720,Brooklyn,450,40.71889,-73.95786
14258860,Brooklyn,200,40.71809,-73.95283
5435740,Brooklyn,99,40.65989,-73.95386
24425145,Manhattan,270,40.76395,-73.96196
16098958,Manhattan,190,40.74437,-73.97295
22541573,Manhattan,205,40.74565,-73.99183
868197,Brooklyn,39,40.69945,-73.92255
101976032,Manhattan,499,40.74407,-73.99366
30283594,Manhattan,275,40.7617,-73.99762
101982307,Brooklyn,80,40.71512,-73.95655
46990279,Manhattan,1500,40.71634,-74.00505
90025899,Brooklyn,105,40.70416,-73.98539
12733096,Manhattan,275,40.73296,-73.98884
88895712,Brooklyn,150,40.71738,-73.94527
795031,Brooklyn,70,40.70809,-73.9519
6834967,Manhattan,150,40.74124,-74.00025
97657342,Brooklyn,146,40.60396,-73.95761
28966357,Manhattan,99,40.78697,-73.94469
14370,Brooklyn,125,40.67358,-73.97171
102016115,Brooklyn,125,40.65131,-73.97866
101883929,Brooklyn,182,40.68326,-73.98004
16878736,Brooklyn,55,40.67989,-73.94298
5450219,Brooklyn,255,40.68501,-73.98581
39890192,Manhattan,160,40.76383,-73.98947
39890192,Manhattan,160,40.76399,-73.98971
102072740,Manhattan,75,40.83837,-73.94224
61842904,Brooklyn,125,40.67821,-73.96588
24215329,Brooklyn,60,40.68697,-73.92271
102075715,Brooklyn,80,40.68541,-73.95224
101978485,Manhattan,125,40.71165,-73.9993
102080453,Brooklyn,54,40.694,-73.94675
45009,Brooklyn,170,40.69395,-73.95934
44498923,Queens,115,40.74075,-73.92619
59059294,Brooklyn,65,40.6378,-73.9696
1546439,Manhattan,50,40.72868,-73.99036
12475280,Brooklyn,44,40.68899,-73.95555
22541573,Manhattan,229,40.74584,-73.99103
90095700,Manhattan,375,40.70966,-74.00762
102103075,Brooklyn,139,40.67923,-73.96286
102108786,Brooklyn,300,40.6724,-73.88839
24360599,Brooklyn,85,40.66132,-73.98678
83627325,Queens,139,40.74481,-73.91671
33626735,Brooklyn,83,40.67143,-73.92971
52835849,Brooklyn,50,40.70165,-73.92938
102080453,Brooklyn,49,40.69413,-73.94481
7755859,Manhattan,120,40.72891,-73.98797
101653570,Brooklyn,79,40.70006,-73.95388
8076496,Queens,60,40.76982,-73.93501
35667639,Manhattan,175,40.73167,-73.98146
7607175,Manhattan,75,40.7208,-73.9819
20237633,Queens,50,40.70639,-73.90058
66823224,Manhattan,80,40.79386,-73.97223
70963475,Manhattan,110,40.80237,-73.96601
33924547,Brooklyn,130,40.68978,-73.95339
22195599,Manhattan,67,40.72025,-73.97901
28189446,Staten Island,70,40.54106,-74.14666
102218558,Queens,70,40.75523,-73.88418
58390804,Brooklyn,153,40.6459,-73.9642
102112347,Brooklyn,350,40.67427,-73.97652
391488,Brooklyn,500,40.65762,-73.96129
102228163,Brooklyn,90,40.67844,-74.00028
25495114,Manhattan,178,40.73016,-73.98171
12495861,Manhattan,60,40.80096,-73.96758
30283594,Manhattan,369,40.76626,-73.98338
61601937,Queens,40,40.74246,-73.90125
102251846,Brooklyn,160,40.68898,-73.98751
64336536,Brooklyn,95,40.71805,-73.94088
73561233,Manhattan,86,40.71853,-73.98911
78421449,Brooklyn,200,40.68631,-73.92629
26020769,Brooklyn,99,40.65678,-73.95154
84141567,Queens,65,40.73529,-73.90219
100970583,Queens,45,40.68819,-73.86079
27260699,Brooklyn,28,40.69382,-73.90925
10146370,Manhattan,159,40.7152,-73.99947
102357305,Brooklyn,250,40.67876,-73.9904
11921184,Manhattan,85,40.72461,-73.98172
55149412,Manhattan,160,40.71248,-73.98662
20241220,Brooklyn,50,40.68186,-73.92173
9439324,Brooklyn,49,40.68844,-73.90531
102383709,Manhattan,69,40.82914,-73.94736
5568352,Brooklyn,200,40.68718,-73.97289
9549442,Brooklyn,62,40.67749,-74.00761
34506361,Manhattan,400,40.74686,-73.97514
18192430,Brooklyn,80,40.6967,-73.97477
37433861,Queens,105,40.72712,-73.8308
41191579,Brooklyn,87,40.67034,-73.93902
30593595,Brooklyn,99,40.68442,-73.9083
16494382,Queens,20,40.70735,-73.89343
102415020,Brooklyn,109,40.70653,-73.93864
70403406,Manhattan,75,40.80258,-73.9676
13454974,Manhattan,175,40.74665,-73.98042
102478101,Manhattan,289,40.75968,-73.99797
6119933,Brooklyn,209,40.70944,-73.96161
102488175,Brooklyn,75,40.69748,-73.92588
102482048,Brooklyn,35,40.68224,-73.90739
61391963,Manhattan,117,40.77789,-73.95473
102500495,Brooklyn,80,40.66048,-73.93335
18143446,Manhattan,250,40.7659,-73.98371
4110869,Manhattan,50,40.82284,-73.95546
10398617,Brooklyn,70,40.7121,-73.95892
11727149,Brooklyn,150,40.70687,-73.9425
102518726,Manhattan,145,40.70959,-74.00646
18351549,Manhattan,221,40.73428,-73.99969
102526456,Brooklyn,142,40.68858,-73.92212
102526590,Staten Island,65,40.62063,-74.13001
100781220,Queens,110,40.75732,-73.92019
7455706,Manhattan,80,40.72117,-73.97839
102482048,Brooklyn,35,40.68315,-73.90908
99602138,Manhattan,150,40.8349,-73.94829
2719866,Manhattan,40,40.7487,-73.97842
8439929,Brooklyn,150,40.7158,-73.94259
18240752,Brooklyn,47,40.67538,-73.98117
102624893,Queens,85,40.75957,-73.82206
4702833,Brooklyn,100,40.65815,-73.98172
98697139,Queens,40,40.7507,-73.85774
14566486,Brooklyn,85,40.68434,-73.95399
76536839,Queens,99,40.75082,-73.89447
21444167,Bronx,105,40.88297,-73.90727
46382885,Brooklyn,33,40.66011,-73.93202
11297371,Brooklyn,50,40.69889,-73.92937
48815188,Manhattan,295,40.73317,-73.99813
89759874,Brooklyn,72,40.70688,-73.96745
102731382,Manhattan,300,40.71454,-73.99271
1939376,Brooklyn,48,40.68866,-73.96147
40503875,Queens,55,40.75927,-73.9092
5192686,Brooklyn,100,40.65783,-73.9563
3948843,Brooklyn,180,40.69012,-73.97252
102754726,Brooklyn,300,40.68562,-73.94042
26556695,Manhattan,2000,40.7611,-73.97412
26556695,Manhattan,1020,40.76042,-73.97345
58118452,Brooklyn,53,40.68898,-73.94756
1583461,Brooklyn,160,40.66958,-73.95081
100842144,Manhattan,143,40.77502,-73.95536
8715723,Manhattan,164,40.80783,-73.95419
8715723,Manhattan,164,40.80986,-73.95349
5237407,Brooklyn,48,40.66197,-73.94668
102792338,Manhattan,65,40.74411,-73.98011
99937669,Manhattan,70,40.72524,-73.97777
102799406,Queens,159,40.71402,-73.90853
1260413,Brooklyn,89,40.71368,-73.94236
102811343,Queens,100,40.77204,-73.93344
69406365,Manhattan,60,40.77097,-73.94862
6181203,Brooklyn,42,40.67638,-73.91578
32209352,Brooklyn,57,40.696,-73.91303
9193762,Brooklyn,43,40.69702,-73.93269
28966357,Manhattan,99,40.786,-73.94571
36669277,Brooklyn,105,40.71805,-73.96416
8794266,Manhattan,140,40.8065,-73.94941
21503447,Manhattan,65,40.8451,-73.94101
51501835,Manhattan,125,40.76313,-73.9943
8616101,Manhattan,265,40.78146,-73.97917
37712463,Manhattan,100,40.73267,-73.98259
53635805,Brooklyn,38,40.64759,-73.99812
48961085,Queens,88,40.76422,-73.92491
102924482,Manhattan,60,40.82514,-73.95489
73175609,Brooklyn,159,40.65739,-73.9806
59358,Manhattan,65,40.7844,-73.94856
42271764,Brooklyn,700,40.67432,-73.95329
56551795,Manhattan,150,40.79369,-73.96539
16973022,Brooklyn,50,40.69092,-73.91195
58368740,Brooklyn,70,40.68537,-73.95043
16221357,Brooklyn,225,40.68241,-73.97957
10191995,Manhattan,61,40.71622,-73.9912
102742122,Queens,120,40.66996,-73.8223
11917115,Brooklyn,110,40.71497,-73.96145
5151544,Brooklyn,63,40.68148,-73.8904
65092392,Brooklyn,65,40.69912,-73.93508
101491116,Brooklyn,25,40.6825,-73.87165
5962328,Queens,143,40.76092,-73.82194
8330977,Manhattan,197,40.74226,-73.98344
19818873,Brooklyn,89,40.72311,-73.9411
103087934,Brooklyn,158,40.67567,-73.93744
4012934,Manhattan,125,40.73278,-74.00053
2089329,Manhattan,250,40.79084,-73.93962
10191995,Manhattan,119,40.71542,-73.99045
103128664,Manhattan,128,40.77409,-73.98031
103129069,Brooklyn,169,40.69527,-73.9365
103158392,Manhattan,115,40.73726,-73.97932
57307079,Queens,70,40.76785,-73.91596
103131157,Manhattan,115,40.74771,-73.98873
2388537,Manhattan,100,40.81676,-73.96069
24140532,Brooklyn,50,40.69411,-73.94086
1301576,Manhattan,200,40.80811,-73.94486
10437339,Manhattan,220,40.73845,-74.00551
31482341,Manhattan,45,40.86859,-73.91948
2270624,Manhattan,203,40.81462,-73.95248
21463097,Manhattan,180,40.74494,-73.97554
18934273,Bronx,40,40.87529,-73.8762
92947863,Brooklyn,42,40.64569,-73.95938
103270784,Brooklyn,130,40.68084,-73.92038
103277215,Manhattan,190,40.76126,-73.98636
14315424,Brooklyn,58,40.70781,-73.95324
19966776,Brooklyn,150,40.68386,-73.96813
103345244,Bronx,55,40.88546,-73.90526
529412,Manhattan,180,40.74318,-74.00137
103349564,Brooklyn,250,40.71463,-73.96474
23832321,Brooklyn,150,40.69533,-73.95439
61391963,Manhattan,125,40.77754,-73.95641
22902354,Brooklyn,49,40.70852,-73.94849
278393,Brooklyn,40,40.69906,-73.92431
17638424,Queens,40,40.74612,-73.87364
7265110,Manhattan,130,40.80703,-73.95354
103273584,Brooklyn,900,40.69283,-73.92702
1810885,Manhattan,85,40.72468,-73.9783
103367641,Manhattan,110,40.73338,-73.98535
1778121,Manhattan,119,40.72692,-73.98781
8455776,Manhattan,60,40.82305,-73.95033
8925370,Manhattan,110,40.87136,-73.91723
51035062,Brooklyn,200,40.69543,-73.94448
46707487,Brooklyn,50,40.70884,-73.94354
5407657,Brooklyn,110,40.67574,-73.97773
19834899,Manhattan,180,40.74022,-74.00094
38294216,Queens,75,40.66675,-73.81071
103450258,Queens,105,40.72136,-73.81717
103452342,Queens,105,40.72077,-73.81485
10703290,Manhattan,300,40.77221,-73.94819
1252820,Brooklyn,60,40.71329,-73.96322
78619120,Queens,100,40.77145,-73.93008
101657794,Queens,120,40.70857,-73.8075
57646925,Brooklyn,35,40.62846,-73.93355
88043058,Brooklyn,45,40.68969,-73.95402
103434234,Manhattan,255,40.7768,-73.98217
88043058,Brooklyn,40,40.68875,-73.95401
4263511,Brooklyn,42,40.63992,-73.96074
5162192,Manhattan,240,40.79835,-73.9616
103545877,Staten Island,100,40.56233,-74.12673
103554758,Brooklyn,110,40.66146,-73.95478
97148702,Brooklyn,185,40.67192,-73.97733
1499220,Manhattan,147,40.73316,-74.00476
58503744,Brooklyn,65,40.69505,-73.90729
3142220,Manhattan,200,40.74114,-73.97657
38764806,Brooklyn,950,40.68764,-73.96782
103597496,Brooklyn,275,40.69798,-73.99344
25039414,Brooklyn,200,40.71612,-73.95085
38866485,Manhattan,100,40.79402,-73.96398
883283,Manhattan,350,40.72739,-73.98274
103605111,Queens,45,40.74381,-73.89726
103488282,Queens,75,40.74674,-73.92194
103611173,Brooklyn,60,40.69838,-73.91965
103611863,Brooklyn,40,40.59744,-73.96964
9112269,Queens,74,40.75669,-73.91974
103631576,Brooklyn,100,40.68411,-73.94494
778293,Brooklyn,95,40.65766,-73.99919
83542652,Queens,59,40.72381,-73.88688
38503504,Brooklyn,180,40.68536,-73.94358
21679450,Manhattan,50,40.80251,-73.95765
103678761,Manhattan,160,40.74182,-73.97898
16460821,Brooklyn,139,40.70856,-73.95469
101491116,Brooklyn,19,40.68313,-73.87077
19536090,Manhattan,375,40.72705,-74.00419
102294498,Manhattan,135,40.79335,-73.94527
57574248,Manhattan,175,40.75361,-73.97215
84495247,Brooklyn,169,40.68318,-73.93497
2753243,Queens,56,40.76248,-73.92422
64442357,Manhattan,200,40.76323,-73.95916
41471799,Brooklyn,115,40.70604,-73.92232
21660871,Brooklyn,45,40.67559,-73.96066
12201187,Manhattan,400,40.7612,-73.98631
101657794,Queens,65,40.70839,-73.80623
101491116,Brooklyn,39,40.68398,-73.87039
2448006,Manhattan,80,40.8036,-73.94603
1301576,Manhattan,85,40.80604,-73.94233
43936824,Manhattan,150,40.77968,-73.95307
40639815,Manhattan,75,40.71953,-73.98364
45404805,Queens,120,40.76938,-73.93227
1753251,Queens,100,40.75109,-73.88049
92272,Manhattan,75,40.73266,-73.98412
5179523,Brooklyn,91,40.71169,-73.95827
3587764,Manhattan,150,40.80031,-73.95514
3619937,Brooklyn,46,40.699,-73.92849
100806,Brooklyn,65,40.67302,-73.94815
35980789,Manhattan,500,40.76301,-73.95994
103841276,Brooklyn,45,40.69891,-73.93072
103843016,Brooklyn,50,40.69326,-73.93265
23423684,Brooklyn,155,40.68638,-73.92856
103848813,Brooklyn,149,40.67595,-73.97635
103850896,Brooklyn,60,40.71644,-73.9433
74895323,Manhattan,42,40.82434,-73.94979
64065593,Manhattan,198,40.7523,-73.97288
102466916,Manhattan,45,40.80778,-73.94345
95597107,Brooklyn,130,40.67896,-73.95748
